GoldLabel,Premise,Hypothesis,PairID,PremiseSubj,PremiseRel,PremiseObj,HypothesisSubj,HypothesisRel,HypothesisObj
0,france has continued to date,calendar day is commemorated in france,P1952,france,has continued to,date,calendar day,is commemorated in,france
0,bourbon had written to henry viii,person ruled after henry viii,P12088,bourbon,had written to,henry viii,person,ruled after,henry viii
0,william caxton set up in england,person was the king of england,P13203,william caxton,set up in,england,person,was the king of,england
0,murphy first used iron,solid food is rich with iron,P14949,murphy,first used,iron,solid food,is rich with,iron
0,a cabinet member had a mistress,person appoints cabinet members,P6721,a cabinet member,had,a mistress,person,appoints,cabinet members
0,jefferson did not leave america,person was born in america,P12601,jefferson,did not leave,america,person,was born in,america
0,gorbachev would visit japan,person controlled japan,P7941,gorbachev,would visit,japan,person,controlled,japan
0,diamonds are forever artists,person made a fortune from diamonds,P10811,diamonds,are forever,artists,person,made a fortune from,diamonds
0,a psychiatrist looks at television,person appeared on television,P6645,a psychiatrist,looks at,television,person,appeared on,television
0,england had saved europe,european country is the largest in europe,P5133,england,had saved,europe,european country,is the largest in,europe
0,hitler had attacked the soviet union,person was the leader of the soviet union,P13475,hitler,had attacked,the soviet union,person,was the leader of,the soviet union
1,the narcotic meperidine is used to help pain,drug relieves pain,P4587,the narcotic meperidine,is used to help,pain,drug,relieves,pain
0,the united states would go with britain,territory was acquired by the united states,P15386,the united states,would go with,britain,territory,was acquired by,the united states
0,traders will accept oil,person made a fortune from oil,P10699,traders,will accept,oil,person,made a fortune from,oil
1,france regained senegal,african country trades with france,P151,france,regained,senegal,african country,trades with,france
0,the princess promised some medals,person was awarded a medal,P12409,the princess,promised,some medals,person,was awarded,a medal
0,france granted independence to tunisia,african country trades with france,P162,france,granted independence to,tunisia,african country,trades with,france
0,the olympians became to athens,deity was worshiped in athens,P3397,the olympians,became to,athens,deity,was worshiped in,athens
0,famous humorists have arisen in california,person is the governor of california,P10089,famous humorists,have arisen in,california,person,is the governor of,california
0,the rich man prayed to abraham,person is the son of abraham,P10275,the rich man,prayed to,abraham,person,is the son of,abraham
0,president taylor had sent to california,person is the governor of california,P10008,president taylor,had sent to,california,person,is the governor of,california
1,burma was the exporter of rice,asian country exports rice,P1320,burma,was the exporter of,rice,asian country,exports,rice
0,ignatius founded the society of jesus,person followed jesus,P8343,ignatius,founded the society of,jesus,person,followed,jesus
0,the lord may bring upon abraham,person is the son of abraham,P10210,the lord,may bring upon,abraham,person,is the son of,abraham
0,south africans were introduced to television,person invented the television,P9068,south africans,were introduced to,television,person,invented,the television
1,rheumatism is accompanied with fever,disease causes fever,P4138,rheumatism,is accompanied with,fever,disease,causes,fever
0,the stain would be free from fibrin,chemical removes stains,P2210,the stain,would be free from,fibrin,chemical,removes,stains
0,lesotho is completely surrounded by africa,african country is the largest in africa,P51,lesotho,is completely surrounded by,africa,african country,is the largest in,africa
0,uganda is a spot for the english,african country speaks english,P122,uganda,is a spot for,the english,african country,speaks,english
0,the illinois are not engaged in war,person fought in a war,P8553,the illinois,are not engaged in,war,person,fought in,a war
0,lillie was confessedly no saint,person became a saint,P7200,lillie,was confessedly,no saint,person,became,a saint
0,cook sailed along the coast of australia,person discovered australia,P8147,cook,sailed along the coast of,australia,person,discovered,australia
0,president truman committed to korea,person ruled korea,P11652,president truman,committed to,korea,person,ruled,korea
0,the slaveholders thrust in florida,person is the governor of florida,P10207,the slaveholders,thrust in,florida,person,is the governor of,florida
0,britain stood between hitler,person ruled britain,P11771,britain,stood between,hitler,person,ruled,britain
0,colorectal polyps are masses of tissue,living thing rebuilds tissue,P5679,colorectal polyps,are masses of,tissue,living thing,rebuilds,tissue
0,the floridas will become a victim,person is the governor of florida,P10141,the floridas,will become,a victim,person,is the governor of,florida
0,roosevelt appealed to stalin,person succeeded stalin,P12241,roosevelt,appealed to,stalin,person,succeeded,stalin
0,a color indicates the presence of starch,chemical removes color,P2238,a color,indicates the presence of,starch,chemical,removes,color
0,persia was divided between russia,asian country shares a border with russia,P1432,persia,was divided between,russia,asian country,shares a border with,russia
0,philip left and walked to waterloo,person was defeated at waterloo,P12778,philip,left and walked to,waterloo,person,was defeated at,waterloo
0,no such algebra is indispensable to life,science studies life,P14714,no such algebra,is indispensable to,life,science,studies,life
0,kennedy announces as ambassador,person replaced kennedy,P11493,kennedy,announces as,ambassador,person,replaced,kennedy
1,pakistan would remain within the british empire,territory was controlled by the british empire,P15534,pakistan,would remain within,the british empire,territory,was controlled by,the british empire
1,mark twain was the pseudonym of clemens,person was known as mark twain,P12942,mark twain,was the pseudonym of,clemens,person,was known as,mark twain
0,eisenhower gave to nixon,person replaced nixon,P11576,eisenhower,gave to,nixon,person,replaced,nixon
0,a captain fell upon this band,person plays in a band,P11241,a captain,fell upon,this band,person,plays in,a band
0,the doctor directs by radio,person invented the radio,P9421,the doctor,directs by,radio,person,invented,the radio
0,poland occupies the place in europe,european country is the largest in europe,P5134,poland,occupies the place in,europe,european country,is the largest in,europe
1,gonadotrophin is produced during pregnancy,hormone indicates pregnancy,P5461,gonadotrophin,is produced during,pregnancy,hormone,indicates,pregnancy
0,john called on the radio,person invented the radio,P9384,john,called on,the radio,person,invented,the radio
0,gaul was conquered by julius caesar,person killed julius caesar,P10450,gaul,was conquered by,julius caesar,person,killed,julius caesar
0,an current always opposes the action,device measures current,P3760,an current,always opposes,the action,device,measures,current
1,laos is bordered by china,asian country is a neighbor of china,P1365,laos,is bordered by,china,asian country,is a neighbor of,china
0,the government appeased landowners,person is employed by the government,P9801,the government,appeased,landowners,person,is employed by,the government
0,victoria is said to be a devotee,person ruled after victoria,P12213,victoria,is said to be,a devotee,person,ruled after,victoria
0,the hero sent the message to the governor,person became a hero,P7317,the hero,sent the message to,the governor,person,became,a hero
0,brown was known in california,person is the governor of california,P10058,brown,was known in,california,person,is the governor of,california
0,cleopatra should come to alexandria,territory was ruled by cleopatra,P15600,cleopatra,should come to,alexandria,territory,was ruled by,cleopatra
1,the zebra is found in the parts of africa,animal lives in africa,P785,the zebra,is found in the parts of,africa,animal,lives in,africa
1,clocks appear to have been used in europe,plant life is native to europe,P14181,clocks,appear to have been used in,europe,plant life,is native to,europe
0,the jews exchanged for the turbans,clothing is worn by jews,P3014,the jews,exchanged for,the turbans,clothing,is worn by,jews
0,paul waited at athens,deity was worshiped in athens,P3383,paul,waited at,athens,deity,was worshiped in,athens
1,the descartes was instructed in mathematics,philosopher discussed mathematics,P13857,the descartes,was instructed in,mathematics,philosopher,discussed,mathematics
0,infection is caused by inhalation,drug cures infections,P4342,infection,is caused by,inhalation,drug,cures,infections
0,sorensen talked with kennedy,person replaced kennedy,P11534,sorensen,talked with,kennedy,person,replaced,kennedy
0,the kangaroo are peculiar to holland,territory is inhabited by kangaroos,P15579,the kangaroo,are peculiar to,holland,territory,is inhabited by,kangaroos
0,caesar commentaries on the war,person fought in a war,P8498,caesar,commentaries on,the war,person,fought in,a war
1,india exported tons of rice,asian country exports rice,P1313,india,exported tons of,rice,asian country,exports,rice
0,sun went to kuan yin,deity controls the sun,P3110,sun,went to,kuan yin,deity,controls,the sun
0,a resistance is connected to a point,unit measures resistance,P15701,a resistance,is connected to,a point,unit,measures,resistance
0,lincoln called upon virginia,united states president was born in virginia,P16025,lincoln,called upon,virginia,united states president,was born in,virginia
1,lewis later received the award,person was given an award,P12918,lewis,later received,the award,person,was given,an award
0,phosphorus is burned in air,chemical element is found in the air,P2345,phosphorus,is burned in,air,chemical element,is found in,the air
0,the animal shall become artiodactyl,animal lives off animals,P1012,the animal,shall become,artiodactyl,animal,lives off,animals
0,the pirates set fire to the monastery,person lives in a monastery,P10572,the pirates,set fire to,the monastery,person,lives in,a monastery
0,aluminum can react with water,chemical element is found in water,P2465,aluminum,can react with,water,chemical element,is found in,water
0,juno had seen the war,deity is the god of war,P3239,juno,had seen,the war,deity,is the god of,war
1,the temperature was measured by means of a thermocouple,device measures temperature,P3928,the temperature,was measured by means of,a thermocouple,device,measures,temperature
0,respondents were interviewed by telephone,person invented the telephone,P9110,respondents,were interviewed by,telephone,person,invented,the telephone
0,demonstrators gathered in washington,person works in washington,P13782,demonstrators,gathered in,washington,person,works in,washington
0,the chrysalis is somewhat like the insect,animal eats insects,P357,the chrysalis,is somewhat like,the insect,animal,eats,insects
0,georgia was annexed by russia,asian country shares a border with russia,P1426,georgia,was annexed by,russia,asian country,shares a border with,russia
1,the headman became emperor of china,person controlled china,P7765,the headman,became emperor of,china,person,controlled,china
0,the critic sneered at the jacob,person is the son of jacob,P10402,the critic,sneered at,the jacob,person,is the son of,jacob
0,suffragettes picketed the white house,person works at the white house,P13661,suffragettes,picketed,the white house,person,works at,the white house
0,servicemen would be brought to britain,person ruled britain,P11773,servicemen,would be brought to,britain,person,ruled,britain
0,virus differs in respects from variola,disease is caused by a virus,P4204,virus,differs in respects from,variola,disease,is caused by,a virus
0,saccharin must be substituted for sugar,food includes sugar,P5295,saccharin,must be substituted for,sugar,food,includes,sugar
0,porter had made a wound,worker treats wounds,P16350,porter,had made,a wound,worker,treats,wounds
0,solomon had hundreds of wives,woman was the mother of solomon,P16136,solomon,had hundreds of,wives,woman,was the mother of,solomon
0,the dark man stretched out with a wound,worker treats wounds,P16348,the dark man,stretched out with,a wound,worker,treats,wounds
0,infection probably occurs by inhalation,drug cures infections,P4350,infection,probably occurs by,inhalation,drug,cures,infections
0,the disease is usually caused by staphylococci,microorganism does not cause disease,P6157,the disease,is usually caused by,staphylococci,microorganism,does not cause,disease
0,the chief captain spake unto abraham,person is the son of abraham,P10247,the chief captain,spake unto,abraham,person,is the son of,abraham
0,the government declared war against napoleon,person is employed by the government,P9793,the government,declared war against,napoleon,person,is employed by,the government
0,roosevelt raised with stalin,person succeeded stalin,P12248,roosevelt,raised with,stalin,person,succeeded,stalin
0,the sailors had been without food,worker prepares food,P16206,the sailors,had been without,food,worker,prepares,food
0,switzerland seems in comparison with russia,european country invaded russia,P4953,switzerland,seems in comparison with,russia,european country,invaded,russia
1,roosevelt led through the great depression,person was president during the great depression,P13155,roosevelt,led through,the great depression,person,was president during,the great depression
0,the radio weighed pounds,person invented the radio,P9372,the radio,weighed,pounds,person,invented,the radio
0,cobalt is warmed with water,chemical element is found in water,P2466,cobalt,is warmed with,water,chemical element,is found in,water
0,the brazilians lived before laws,person interprets laws,P9004,the brazilians,lived before,laws,person,interprets,laws
0,texas was abandoned by both contestants,person is a politician from texas,P9485,texas,was abandoned by,both contestants,person,is a politician from,texas
0,germany was prepared for a great war,european country started the great war,P5232,germany,was prepared for,a great war,european country,started,the great war
0,buck grew up in china,person controlled china,P7748,buck,grew up in,china,person,controlled,china
1,laws will be made by the director,person interprets laws,P8991,laws,will be made by,the director,person,interprets,laws
1,telescopes show large stars,celestial body can be seen with a telescope,P2040,telescopes,show,large stars,celestial body,can be seen with,a telescope
1,bakunin may be regarded as the founder of communism,person is associated with communism,P9614,bakunin,may be regarded as the founder of,communism,person,is associated with,communism
0,the metal is made in an electrolytic cell,device is made of metal,P3517,the metal,is made in,an electrolytic cell,device,is made of,metal
0,bishop berkeley gave to church,philosopher questioned the church,P13888,bishop berkeley,gave to,church,philosopher,questioned,the church
0,the earth was like hot iron,chemical element is the most abundant on earth,P2512,the earth,was like,hot iron,chemical element,is the most abundant on,earth
0,studies have been made in japan,person controlled japan,P7876,studies,have been made in,japan,person,controlled,japan
0,the older studies characterized in california,person is the governor of california,P10022,the older studies,characterized in,california,person,is the governor of,california
0,uranium has been in the earth,chemical element is the most abundant on earth,P2514,uranium,has been in,the earth,chemical element,is the most abundant on,earth
1,becquerel presented to the academy of sciences,person contributed to science,P7630,becquerel,presented to the academy of,sciences,person,contributed to,science
0,julius caesar bestowed on teachers,person married julius caesar,P10870,julius caesar,bestowed on,teachers,person,married,julius caesar
0,england published in the united states,territory was acquired by the united states,P15411,england,published in,the united states,territory,was acquired by,the united states
0,kennedy spoke to paul,person replaced kennedy,P11499,kennedy,spoke to,paul,person,replaced,kennedy
0,the driver tuned the radio,person invented the radio,P9394,the driver,tuned,the radio,person,invented,the radio
0,switzerland has exerted over france,european country borders switzerland,P4755,switzerland,has exerted over,france,european country,borders,switzerland
0,africa is farther from the mediterranean,body of water is inside africa,P1772,africa,is farther from,the mediterranean,body of water,is inside,africa
1,maryland would go to the confederacy,state was part of the confederacy,P15092,maryland,would go to,the confederacy,state,was part of,the confederacy
0,columbus sailed to discover america,person was born in america,P12477,columbus,sailed to discover,america,person,was born in,america
0,this engine came from new york,vehicle flies to new york,P16049,this engine,came from,new york,vehicle,flies to,new york
0,neptune shakes the earth,planet is bigger than earth,P13986,neptune,shakes,the earth,planet,is bigger than,earth
0,the thetis dabbled in the sea,deity rules the sea,P3186,the thetis,dabbled in,the sea,deity,rules,the sea
0,president nixon went and visited washington,person works in washington,P13744,president nixon,went and visited,washington,person,works in,washington
0,the portuguese had brought to brazil,language is spoken in brazil,P5571,the portuguese,had brought to,brazil,language,is spoken in,brazil
1,the british colonized australia,continent was ruled by the british,P3083,the british,colonized,australia,continent,was ruled by,the british
0,john turned off the radio,person invented the radio,P9362,john,turned off,the radio,person,invented,the radio
0,the old benches is cut in the wood,furniture is constructed from wood,P5389,the old benches,is cut in,the wood,furniture,is constructed from,wood
0,connective tissue resembles mucus,body part secretes mucus,P1882,connective tissue,resembles,mucus,body part,secretes,mucus
0,hedgehogs have been found in england,animal represents england,P1173,hedgehogs,have been found in,england,animal,represents,england
1,clovis commanded the army in a battle,person fought in a battle,P8630,clovis,commanded the army in,a battle,person,fought in,a battle
0,jackal took and made horns,animal has horns,P479,jackal,took and made,horns,animal,has,horns
0,kissinger made a trip to china,person controlled china,P7730,kissinger,made a trip to,china,person,controlled,china
0,the camel desired horns,animal has horns,P477,the camel,desired,horns,animal,has,horns
0,president nixon announced the withdrawal of troops,united states president committed troops,P15833,president nixon,announced the withdrawal of,troops,united states president,committed,troops
0,jacob advanced against the enemy,person is the son of jacob,P10395,jacob,advanced against,the enemy,person,is the son of,jacob
0,austin was sent to the united states,city is the largest in the united states,P2859,austin,was sent to,the united states,city,is the largest in,the united states
0,miliary tuberculosis is not mistaken for fever,disease causes fever,P4076,miliary tuberculosis,is not mistaken for,fever,disease,causes,fever
0,the american flag was raised by montgomery,person designed the american flag,P8035,the american flag,was raised by,montgomery,person,designed,the american flag
0,some platelayers were obtained from egypt,person ruled egypt,P11975,some platelayers,were obtained from,egypt,person,ruled,egypt
0,all spaniards were driven from japan,person controlled japan,P7905,all spaniards,were driven from,japan,person,controlled,japan
0,nixon was shot by a frenchman,person replaced nixon,P11578,nixon,was shot by,a frenchman,person,replaced,nixon
0,presley first appeared on television,person invented the television,P9067,presley,first appeared on,television,person,invented,the television
0,stalin means steel,person became rich from steel,P7353,stalin,means,steel,person,became rich from,steel
1,the headache may be relieved by applications,drug relieves headaches,P4656,the headache,may be relieved by,applications,drug,relieves,headaches
0,churchill calls for a united states,territory was acquired by the united states,P15463,churchill,calls for,a united states,territory,was acquired by,the united states
1,pain may be relieved by the application of chloroform,chemical helps reduce pain,P2101,pain,may be relieved by the application of,chloroform,chemical,helps reduce,pain
1,an enormous python had caught an antelope,animal hunts antelopes,P540,an enormous python,had caught,an antelope,animal,hunts,antelopes
0,the travellers overtook a band,person plays in a band,P11186,the travellers,overtook,a band,person,plays in,a band
0,this tissue was first described by bowman,living thing rebuilds tissue,P5709,this tissue,was first described by,bowman,living thing,rebuilds,tissue
0,the statesmen were trained during the civil war,person fought in the civil war,P8646,the statesmen,were trained during,the civil war,person,fought in,the civil war
0,tissues are attacked by streptococci,living thing rebuilds tissue,P5655,tissues,are attacked by,streptococci,living thing,rebuilds,tissue
0,the prime minister proposed a union of france,person was the king of france,P13353,the prime minister,proposed a union of,france,person,was the king of,france
0,seamen took under the american flag,person designed the american flag,P8031,seamen,took under,the american flag,person,designed,the american flag
0,the french possessed canada,language has official status in canada,P5501,the french,possessed,canada,language,has official status in,canada
1,these birds are found throughout america,animal lives in america,P835,these birds,are found throughout,america,animal,lives in,america
0,luke wrote for the greeks,deity received prayers from greeks,P3337,luke,wrote for,the greeks,deity,received prayers from,greeks
0,the united states switched to beijing,territory was acquired by the united states,P15439,the united states,switched to,beijing,territory,was acquired by,the united states
0,cleopatra had raised in syria,territory was ruled by cleopatra,P15588,cleopatra,had raised in,syria,territory,was ruled by,cleopatra
0,islam embraced by black americans,person is the founder of islam,P9862,islam,embraced by,black americans,person,is the founder of,islam
0,queen was a image of byron,person gave birth to the queen,P8790,queen,was a image of,byron,person,gave birth to,the queen
1,the whole romance was invented by the egyptians,language is spoken by egyptians,P5558,the whole romance,was invented by,the egyptians,language,is spoken by,egyptians
0,the achilles prays to the zeus,mythical being was the son of zeus,P6381,the achilles,prays to,the zeus,mythical being,was the son of,zeus
0,russia was the ally of england,european country invaded russia,P4964,russia,was the ally of,england,european country,invaded,russia
0,government is not a name for some functionary,person is employed by the government,P9699,government,is not a name for,some functionary,person,is employed by,the government
0,william the conqueror set out to conquer england,person was the king of england,P13226,william the conqueror,set out to conquer,england,person,was the king of,england
0,soldiers returned to the united states,animal represents the united states,P1187,soldiers,returned to,the united states,animal,represents,the united states
1,this vitamin is found in green vegetables,solid food contains vitamins,P14879,this vitamin,is found in,green vegetables,solid food,contains,vitamins
0,reagan sent george bush,person beat george bush,P7089,reagan,sent,george bush,person,beat,george bush
0,mark twain may stand as the high priest,person was known as mark twain,P12956,mark twain,may stand as,the high priest,person,was known as,mark twain
0,the korean war resulted in casualties,person fought in the korean war,P8640,the korean war,resulted in,casualties,person,fought in,the korean war
1,headache occurs in pneumonia,disease can cause a headache,P4046,headache,occurs in,pneumonia,disease,can cause,a headache
0,a wicked man has collected a band,person plays in a band,P11217,a wicked man,has collected,a band,person,plays in,a band
0,charles the bald took in roman,ruler fought the romans,P14653,charles the bald,took in,roman,ruler,fought,the romans
1,frozen foods are loaded with salt,food includes salt,P5318,frozen foods,are loaded with,salt,food,includes,salt
0,america has opened to the naturalist,person was born in america,P12491,america,has opened to,the naturalist,person,was born in,america
0,california challenges france,state was purchased from france,P15131,california,challenges,france,state,was purchased from,france
0,effendi messages to america,person was born in america,P12498,effendi,messages to,america,person,was born in,america
0,the commodore set sail for england,person was the king of england,P13260,the commodore,set sail for,england,person,was the king of,england
0,these mammals have affinities with rodents,animal is defined as a mammal,P670,these mammals,have affinities with,rodents,animal,is defined as,a mammal
1,wool was the material for clothing,material is used in clothing,P6142,wool,was the material for,clothing,material,is used in,clothing
1,deng xiaoping became the leader of china,person controlled china,P7809,deng xiaoping,became the leader of,china,person,controlled,china
0,chamberlain resigned and became minister,person appoints ministers,P6736,chamberlain,resigned and became,minister,person,appoints,ministers
0,the current may be derived from the dry batteries,device measures current,P3821,the current,may be derived from,the dry batteries,device,measures,current
0,haywood fled to the soviet union,person was the leader of the soviet union,P13497,haywood,fled to,the soviet union,person,was the leader of,the soviet union
0,a candidate shall not be eligible for the award,person was given an award,P12876,a candidate,shall not be eligible for,the award,person,was given,an award
1,iron is found in peas,solid food is rich with iron,P14947,iron,is found in,peas,solid food,is rich with,iron
0,davis responded by telegraph,person invented the telegraph,P9291,davis,responded by,telegraph,person,invented,the telegraph
0,poland was the seat of the socinians,person was born in poland,P12731,poland,was the seat of,the socinians,person,was born in,poland
0,tissue penetrates between the muscle fibres,living thing rebuilds tissue,P5718,tissue,penetrates between,the muscle fibres,living thing,rebuilds,tissue
0,preparations can be stained with a stain,chemical removes stains,P2223,preparations,can be stained with,a stain,chemical,removes,stains
0,the disk is placed on a piece of metal,device is made of metal,P3516,the disk,is placed on a piece of,metal,device,is made of,metal
0,the lord had regard for abel,person murdered abel,P11043,the lord,had regard for,abel,person,murdered,abel
0,epicurus was questioned by the laws,person interprets laws,P8943,epicurus,was questioned by,the laws,person,interprets,laws
0,the author does not forget the hero,person became a hero,P7331,the author,does not forget,the hero,person,became,a hero
1,athens was the eye of greece,city had influence in greece,P2526,athens,was the eye of,greece,city,had influence in,greece
0,gregory was related to saints,person became a saint,P7214,gregory,was related to,saints,person,became,a saint
0,the current goes around the field magnets,device measures current,P3811,the current,goes around,the field magnets,device,measures,current
0,the poor villagers are exploited by the government,person is employed by the government,P9696,the poor villagers,are exploited by,the government,person,is employed by,the government
0,savitar also was the sun,deity controls the sun,P3131,savitar,also was,the sun,deity,controls,the sun
0,the plant is poisonous to cattle,animal lives off plants,P899,the plant,is poisonous to,cattle,animal,lives off,plants
0,clinton held over all england,politician was born in england,P14426,clinton,held over,all england,politician,was born in,england
0,the terrorists leave beirut,location was attacked by terrorists,P5927,the terrorists,leave,beirut,location,was attacked by,terrorists
0,the nazis entered prague,city was bombed by the nazis,P2980,the nazis,entered,prague,city,was bombed by,the nazis
0,nonconformists waited upon the ministers,person appoints ministers,P6799,nonconformists,waited upon,the ministers,person,appoints,ministers
0,oxygen was also a source,organism requires oxygen,P6603,oxygen,was also,a source,organism,requires,oxygen
0,a tax can result in merchants,person proposed more tax,P11335,a tax,can result in,merchants,person,proposed,more tax
0,roosevelt returned to harvard,person was president after roosevelt,P13150,roosevelt,returned to,harvard,person,was president after,roosevelt
1,the turing designed a computer,scientist invented the computer,P14743,the turing,designed,a computer,scientist,invented,the computer
0,cars were sold in england,european country exports cars,P5182,cars,were sold in,england,european country,exports,cars
0,the old wolf sat down at the moon,person walked on the moon,P12358,the old wolf,sat down at,the moon,person,walked on,the moon
0,roosevelt called a conference of governors,person was president after roosevelt,P12995,roosevelt,called a conference of,governors,person,was president after,roosevelt
0,employees may handle food,worker prepares food,P16233,employees,may handle,food,worker,prepares,food
0,detectors must be cooled to temperatures,device measures temperature,P3963,detectors,must be cooled to,temperatures,device,measures,temperature
0,parker was appointed to china,person controlled china,P7793,parker,was appointed to,china,person,controlled,china
0,oil takes the place of butter,person made a fortune from oil,P10661,oil,takes the place of,butter,person,made a fortune from,oil
0,the lord looked with favor on abel,person murdered abel,P11045,the lord,looked with favor on,abel,person,murdered,abel
0,diamonds are necessary to an woman,person made a fortune from diamonds,P10779,diamonds,are necessary to,an woman,person,made a fortune from,diamonds
0,poland was partitioned by russia,european country borders russia,P4696,poland,was partitioned by,russia,european country,borders,russia
0,students do not watch television,person invented the television,P9083,students,do not watch,television,person,invented,the television
0,the young prince should be sent into england,person was the king of england,P13222,the young prince,should be sent into,england,person,was the king of,england
0,the thunder was followed by repeated echoes,deity controls thunder,P3148,the thunder,was followed by,repeated echoes,deity,controls,thunder
0,the mass returned along the finger,unit measures mass,P15752,the mass,returned along,the finger,unit,measures,mass
0,customers to buy from ibm,person founded ibm,P8768,customers,to buy from,ibm,person,founded,ibm
0,constantine erected at jerusalem,ruler conquered jerusalem,P14581,constantine,erected at,jerusalem,ruler,conquered,jerusalem
0,the antelope is supposed to be the quadruped,animal hunts antelopes,P530,the antelope,is supposed to be,the quadruped,animal,hunts,antelopes
0,pathogenic bacteria have been found in the tissue,living thing rebuilds tissue,P5680,pathogenic bacteria,have been found in,the tissue,living thing,rebuilds,tissue
0,the load is thus transferred to the metal,device is made of metal,P3558,the load,is thus transferred to,the metal,device,is made of,metal
0,thomas edison had not invented the incandescent lamp,device was invented by thomas edison,P4040,thomas edison,had not invented,the incandescent lamp,device,was invented by,thomas edison
0,cent went to spain,monetary unit is used in spain,P6221,cent,went to,spain,monetary unit,is used in,spain
1,the cows are clothed in fur,animal has fur,P393,the cows,are clothed in,fur,animal,has,fur
0,the young victim was boarded with the minister,person appoints ministers,P6749,the young victim,was boarded with,the minister,person,appoints,ministers
0,the australopithecines probably used plants,animal lives off plants,P920,the australopithecines,probably used,plants,animal,lives off,plants
1,iran was the exporter of oil,asian country is abundant with oil,P1405,iran,was the exporter of,oil,asian country,is abundant with,oil
0,somalia accused ethiopia,african country is located near ethiopia,P19,somalia,accused,ethiopia,african country,is located near,ethiopia
0,a smack was anchored in the sound,vehicle is faster than sound,P16099,a smack,was anchored in,the sound,vehicle,is faster than,sound
0,antigonus received the news of the battle,person fought in a battle,P8563,antigonus,received the news of,the battle,person,fought in,a battle
0,walker led into california,person is the governor of california,P9951,walker,led into,california,person,is the governor of,california
0,a courier returned from poland,person was born in poland,P12653,a courier,returned from,poland,person,was born in,poland
0,vermont recognized unions,state was part of the union,P15085,vermont,recognized,unions,state,was part of,the union
0,burma has been separated from india,asian country is a neighbor of india,P1380,burma,has been separated from,india,asian country,is a neighbor of,india
1,maryland stayed in the union,state was part of the union,P15054,maryland,stayed in,the union,state,was part of,the union
1,the adrenal cortex secretes a number of hormones,body part secretes hormones,P1792,the adrenal cortex,secretes a number of,hormones,body part,secretes,hormones
1,theodore roosevelt was born in new york,united states president came from new york,P15756,theodore roosevelt,was born in,new york,united states president,came from,new york
1,rodents are the group of mammals,animal is defined as a mammal,P651,rodents,are the group of,mammals,animal,is defined as,a mammal
0,zeus defeated the titans,deity is the wife of zeus,P3280,zeus,defeated,the titans,deity,is the wife of,zeus
0,alamos is a place of inhabitants,person died at the alamo,P8083,alamos,is a place of,inhabitants,person,died at,the alamo
0,some assiduous student has helped to a saint,person became a saint,P7115,some assiduous student,has helped to,a saint,person,became,a saint
0,italy withdrew from washington,city is the capital of italy,P2798,italy,withdrew from,washington,city,is the capital of,italy
1,wool is a material for clothing,material is used in clothing,P6147,wool,is a material for,clothing,material,is used in,clothing
0,nato sent to kosovo,location is the headquarters of nato,P5811,nato,sent to,kosovo,location,is the headquarters of,nato
1,mustard is found in parts of europe,plant life is native to europe,P14173,mustard,is found in parts of,europe,plant life,is native to,europe
0,belgium was joined to holland,european country declared war on belgium,P4767,belgium,was joined to,holland,european country,declared war on,belgium
0,a single demon bestrides the saint,person became a saint,P7155,a single demon,bestrides,the saint,person,became,a saint
0,the barman could communicate by telephone,person invented the telephone,P9241,the barman,could communicate by,telephone,person,invented,the telephone
0,the tax is payable by the trustee,person proposed more tax,P11352,the tax,is payable by,the trustee,person,proposed,more tax
0,the clothes are borrowed from a scotch seaman,worker makes clothes,P16160,the clothes,are borrowed from,a scotch seaman,worker,makes,clothes
0,britain has looked upon tibet,asian country trades with britain,P1549,britain,has looked upon,tibet,asian country,trades with,britain
0,oscar accepted the offer of the mistress,person won an oscar,P13567,oscar,accepted the offer of,the mistress,person,won,an oscar
1,the adrenal cortex secretes amounts of hormones,body part secretes hormones,P1838,the adrenal cortex,secretes amounts of,hormones,body part,secretes,hormones
0,burma fears china,asian country is a neighbor of china,P1353,burma,fears,china,asian country,is a neighbor of,china
0,roosevelt promoted from captain,person was president after roosevelt,P13046,roosevelt,promoted from,captain,person,was president after,roosevelt
0,the monk gazed on the moon,person walked on the moon,P12388,the monk,gazed on,the moon,person,walked on,the moon
0,pennsylvania rivalled new york,city is in pennsylvania,P2624,pennsylvania,rivalled,new york,city,is in,pennsylvania
0,patients will have tissue,living thing rebuilds tissue,P5705,patients,will have,tissue,living thing,rebuilds,tissue
1,richelieu had put an end to war,person fought in a war,P8551,richelieu,had put an end to,war,person,fought in,a war
0,the digger has abundance of food,worker prepares food,P16251,the digger,has abundance of,food,worker,prepares,food
1,buddhism is based on the teachings of gautama,person is the founder of buddhism,P9910,buddhism,is based on the teachings of,gautama,person,is the founder of,buddhism
0,the buffaloes differ considerably from the cattle,solid food is produced from cattle,P14930,the buffaloes,differ considerably from,the cattle,solid food,is produced from,cattle
0,cheeses are imported into italy,european country produces cheese,P5170,cheeses,are imported into,italy,european country,produces,cheese
0,coal was not in france,european country exports coal,P5195,coal,was not in,france,european country,exports,coal
0,the druids exercised the functions of government,person is employed by the government,P9718,the druids,exercised the functions of,government,person,is employed by,the government
0,nixon talked by telephone,person invented the telephone,P9140,nixon,talked by,telephone,person,invented,the telephone
0,plato did not plan any other government,philosopher questioned the government,P13924,plato,did not plan,any other government,philosopher,questioned,the government
