GoldLabel,Premise,Hypothesis,PairID,PremiseSubj,PremiseRel,PremiseObj,HypothesisSubj,HypothesisRel,HypothesisObj
entailment,A woman fixing another woman's hair.,a hairdresser fixing a woman's hair,3566826511.jpg#4r1e,A woman,fixing,another woman's hair,a hairdresser,fixing,a woman's hair
contradiction,Two older women sitting together on a bench.,Two girls are playing field hockey.,33465647.jpg#3r1c,Two older women,sitting together,on a bench,Two girls,are playing,field hockey
entailment,A bird flies across the water.,A bird is above the water.,3325578605.jpg#4r1e,A bird,flies,across the water,A bird,is,above the water
contradiction,Two men are cooking in a kitchen.,Two people are mowing the lawn.,4421399995.jpg#4r1c,Two men,are cooking,in a kitchen,Two people,are mowing,the lawn
contradiction,Black dog jumps through snowy field.,A dog is running through the house.,2378127945.jpg#3r1c,Black dog,jumps,through snowy field,A dog,is running,through the house
entailment,A young boy washing a window.,A boy is washing.,2253052296.jpg#4r1e,A young boy,washing,a window,A boy,is,washing
contradiction,A boy jumps behind a fence.,The boy is sitting in class.,3054997030.jpg#4r1c,A boy,jumps,behind a fence,The boy,is sitting,in class
entailment,Various people are walking on a street.,People are outside.,4822103838.jpg#3r1e,Various people,are walking,on a street,People,are,outside
entailment,Two brown dogs running through water.,The dogs ran through the water.,1130401779.jpg#2r1e,Two brown dogs,running,through water,The dogs,ran,through the water
neutral,a skateboarder grinds a curb.,A boy skates on his skateboard.,2795866891.jpg#4r1n,a skateboarder,grinds,a curb,A boy,skates,on his skateboard
entailment,A man making cement risers.,Someone using cement,3936422227.jpg#4r5e,A man,making,cement risers,Someone,using,cement
contradiction,A bike racer races down the pavement.,The biker is sunbathing on a beach.,8017202978.jpg#4r1c,A bike racer,races,down the pavement,The biker,is sunbathing,on a beach
contradiction,Girls sitting around a fire.,The girls are jumping rope.,4048692596.jpg#4r1c,Girls,sitting,around a fire,The girls,are jumping,rope
neutral,"I did, sir.",I did it well.,42645n,I,did,sir,I,did well,it
contradiction,Kids riding the subway,kids are in a truck,2268729848.jpg#4r1c,Kids,riding,the subway,kids,are,in a truck
neutral,A man performing a bike stunt.,He as having fun.,8112171798.jpg#4r1n,A man,performing,a bike stunt,He,as having,fun
neutral,A padded skateboarder turns his board.,A skateboarder is on his board.,6413462215.jpg#4r1n,A padded skateboarder,turns,his board,A skateboarder,is,on his board
contradiction,A dog running in a field.,The pet is sitting on the couch.,1119418776.jpg#4r2c,A dog,running,in a field,The pet,is sitting,on the couch
contradiction,Four military men are gunning down a street.,Kids playing war.,4685230116.jpg#3r1c,Four military men,are gunning,down a street,Kids,playing,war
contradiction,An elderly man working on a painting.,The man is young,4655435447.jpg#4r1c,An elderly man,working,on a painting,The man,is,young
contradiction,She smiled at him.,She was very upset.,459c,She,smiled,at him,She,was,very upset
contradiction,Three boys are sitting by several laptops.,The girls sat near the laptops.,2105893101.jpg#3r1c,Three boys,are sitting,by several laptops,The girls,sat,near the laptops
contradiction,Three men sitting in a boat,Some women are on a cruise,145424240.jpg#4r1c,Three men,sitting,in a boat,Some women,are,on a cruise
contradiction,Singers performing to the crowd.,People are tying thier shoes.,234249498.jpg#4r1c,Singers,performing,to the crowd,People,are tying,thier shoes
contradiction,A guitar player sings on a stage.,The guitarist is in the studio.,2914091986.jpg#4r1c,A guitar player,sings,on a stage,The guitarist,is,in the studio
entailment,Pedestrians interact with street artists.,Pedestrians walking on a street.,1131056918.jpg#4r4e,Pedestrians,interact,with street artists,Pedestrians,walking,on a street
neutral,man operating a blue forklift,A old man is operating a red forklift.,1453423744.jpg#4r5n,man,operating,a blue forklift,A old man,is operating,a red forklift
entailment,Michael Kinsley is editor of Slate.,Slate has an editor whose last name is Kinsley.,39562e,Michael Kinsley,is editor of,Slate,an editor,is,Kinsley
neutral,A little boy using a video camera.,A boy is filming his dog.,4557656065.jpg#4r1n,A little boy,using,a video camera,A boy,is filming,his dog
contradiction,A dirt biker participates in a race.,A biker is riding down the street.,3273325447.jpg#3r1c,A dirt biker,participates,in a race,A biker,is riding,down the street
neutral,Four older people are sitting outdoors at a restaurant.,Four people dine outside.,8192488887.jpg#3r1n,Four older people,are sitting outdoors,at a restaurant,Four people,dine,outside
entailment,Muzzled greyhound dogs running in a pack.,Greyhounds race around the track.,3521201948.jpg#4r1e,Muzzled greyhound dogs,running,in a pack,Greyhounds,race,around the track
entailment,The girl is sitting in the woods.,The girl is outside.,237277765.jpg#4r1e,The girl,is sitting,in the woods,The girl,is,outside
contradiction,a small girl trots through the snow.,It is summertime.,2337377811.jpg#4r1c,a small girl,trots,through the snow,It,is,summertime
contradiction,Two little boys are playing together on the bed.,The boys are running in the park.,857914283.jpg#2r1c,Two little boys,are playing together,on the bed,The boys,are running,in the park
entailment,An Irish dancer performs a solo.,A male is moving his body.,3246773992.jpg#3r1e,An Irish dancer,performs,a solo,A male,is moving,his body
entailment,Young children are playing in a fountain.,Two kids are playing outside.,4739158920.jpg#3r1e,Young children,are playing,in a fountain,Two kids,are playing,outside
neutral,A magic act is being performed at a restaurant.,A magician shows his new tricks.,289742991.jpg#4r1n,A magic act,is being performed,at a restaurant,A magician,shows,his new tricks
contradiction,Two babies sitting in blue chairs.,The two babies are sleeping in their beds.,241788774.jpg#3r1c,Two babies,sitting,in blue chairs,The two babies,are sleeping,in their beds
neutral,Two escaped us.,They had managed to get away.,50735n,Two,escaped,us,They,had managed,to get away
neutral,A woman is soldering an electronic device.,A woman is wearing protective gear.,5069106250.jpg#4r4n,A woman,is soldering,an electronic device,A woman,is wearing,protective gear
entailment,Two girls play in the surf.,Two girls are having fun.,3599124739.jpg#3r1e,Two girls,play,in the surf,Two girls,are having,fun
entailment,A toddler walks along a fence.,A toddler is outside.,3698944019.jpg#4r1e,A toddler,walks,along a fence,A toddler,is,outside
entailment, All of that was then.,All of that happened back then.,47901e,All of that,was,then,All of that,happened,back then
neutral,A rock band is playing for a crowd.,The crowd enjoys the music.,1316505120.jpg#4r4n,A rock band,is playing,for a crowd,The crowd,enjoys,the music
entailment,A girl going down a slide.,A girl goes down a slide.,1443807993.jpg#4r1e,A girl,going,down a slide,A girl,goes,down a slide
entailment,A man is using electronic equipment.,A man embraces technology.,3040999637.jpg#3r1e,A man,is using,electronic equipment,A man,embraces,technology
entailment,An african man walks across a field.,an african man is walking outdoors,3203653158.jpg#3r1e,An african man,walks,across a field,an african man,is walking,outdoors
entailment,Two asian ladies posing for a picture.,The people are taking a picture.,3242007318.jpg#4r1e,Two asian ladies,posing,for a picture,The people,are taking,a picture
contradiction,A tattooed man dunks a basketball.,A man is playing Dance Dance Revolution.,3439382048.jpg#4r1c,A tattooed man,dunks,a basketball,A man,is playing,Dance Dance Revolution
entailment,A cowboy riding a bucking bull.,A cowboy is getting jerked around,4243530880.jpg#4r1e,A cowboy,riding,a bucking bull,A cowboy,is getting jerked,around
entailment,Elementary school students play tug-of-war.,The students are playing a game.,16495609.jpg#3r1e,Elementary school students,play,tug-of-war,The students,are playing,a game
entailment,Youth orchestra playing outside.,Music is being played outside.,1481728325.jpg#4r1e,Youth orchestra,playing,outside,Music,is being played,outside
entailment,It was a terrible flight.,The flight was bad. ,97067e,It,was,a terrible flight,The flight,was,bad
neutral,A little boy playing on a playground.,A boy runs around the playground.,493109089.jpg#3r1n,A little boy,playing,on a playground,A boy,runs,around the playground
contradiction,a man climbs a rock.,The man is doing jumping jacks.,3320356356.jpg#3r1c,a man,climbs,a rock,The man,is doing,jumping jacks
neutral,a black dog jumping to catch a rope toy,The dog is playing fetch.,1107246521.jpg#3r1n,a black dog,jumping to catch,a rope toy,The dog,is playing,fetch
entailment,Two dogs jumping on each other.,Two dogs leap at each other,2827964381.jpg#4r1e,Two dogs,jumping,on each other,Two dogs,leap,at each other
contradiction,Three construction workers are mending pavement.,Construction workers are fixing the light pole.,2565302802.jpg#2r1c,Three construction workers,are mending,pavement,Construction workers,are fixing,the light pole
entailment,Two little boys are standing amongst soldiers.,Two young children are with adults.,4088608399.jpg#4r1e,Two little boys,are standing,amongst soldiers,Two young children,are,with adults
contradiction,Good egg! cried Tommy.,Tommy hated the egg.,31766c,Good egg,cried,Tommy,Tommy,hated,the egg
neutral,Asian women hold a young girl.,A mom holding her daughter.,3497234588.jpg#3r1n,Asian women,hold,a young girl,A mom,holding,her daughter
contradiction,Two people are playing a water sport.,The people are playing table tennis.,7194590496.jpg#3r1c,Two people,are playing,a water sport,The people,are playing,table tennis
contradiction,Two little girls look over something.,Two little boys look over something.,3245001162.jpg#4r1c,Two little girls,look,over something,Two little boys,look,over something
neutral,The biker is riding through the woods.,A man is biking through the woods.,2788628994.jpg#4r1n,The biker,is riding,through the woods,A man,is biking,through the woods
entailment,The youngster enjoys playing in the sand.,A child plays in sand.,2531942624.jpg#3r1e,The youngster,enjoys playing,in the sand,A child,plays,in sand
entailment,Children posing in a tree,Kids are in a tree,3614595423.jpg#3r1e,Children,posing,in a tree,Kids,are,in a tree
neutral,Several Asian woman performing in dance routine.,They are performing at a party.,4509790721.jpg#4r1n,Several Asian woman,performing,in dance routine,They,are performing,at a party
neutral,Little girl holding a karate trophy.,A girl won a competition.,112220869.jpg#4r3n,Little girl,holding,a karate trophy,A girl,won,a competition
contradiction,The girls were in the crowd.,The boys stood in the crowd.,2339106348.jpg#4r1c,The girls,were,in the crowd,The boys,stood,in the crowd
contradiction,"Two boys wearing costumes, playing with swords.",The two boys are playing with sticks.,7057098661.jpg#3r1c,Two boys,wearing costumes playing,with swords,The two boys,are playing,with sticks
contradiction,Two friends are comparing trophy's.,Two friend were comparing medals.,2276237758.jpg#2r1c,Two friends,are comparing,trophy's,Two friend,were comparing,medals
entailment,Two men are using their laptops.,two men are working on their laptop,3393940726.jpg#4r1e,Two men,are using,their laptops,two men,are working,on their laptop
contradiction,I lose count.,I never lost count.,56935c,I,lose,count,I,never lost,count
contradiction,Two men standing near a dog.,The dog is cooking bacon.,35505698.jpg#4r1c,Two men,standing,near a dog,The dog,is cooking,bacon
contradiction,We will stay one night.,We will stay for two nights.,3277c,We,will stay,one night,We,will stay,for two nights
entailment,A bearded man is playing a banjo.,A bearded man plays a banjo.,138043357.jpg#4r3e,A bearded man,is playing,a banjo,A bearded man,plays,a banjo
contradiction,Four people are singing Karaoke.,The people are playing darts.,966971031.jpg#4r1c,Four people,are singing,Karaoke,The people,are playing,darts
neutral,A surfer is riding numerous waves.,A surfer catches a huge wave.,3331900249.jpg#3r1n,A surfer,is riding,numerous waves,A surfer,catches,a huge wave
contradiction,A woman is taking a picture.,A man photographing something,4920617810.jpg#4r1c,A woman,is taking,a picture,A man,photographing,something
entailment,I thought you'd hear sense.,I figured you would listen to reason.,1754e,I,thought,you'd hear sense,you,would listen,to reason
contradiction,We make a decent living.,We are filing for bankruptcy.,135848c,We,make,a decent living,We,are filing,for bankruptcy
entailment,People are wearing bright colored costumes.,People wearing clothes,4512530785.jpg#2r1e,People,are wearing,bright colored costumes,People,wearing,clothes
contradiction,A boy slides through a tube.,A boy is swimming in a pool.,542317719.jpg#4r1c,A boy,slides,through a tube,A boy,is swimming,in a pool
entailment,Two Indian men have a conversation,Two men have a conversation,2191783475.jpg#3r1e,Two Indian men,have,a conversation,Two men,have,a conversation
contradiction,A man practices boxing,A man is bowling.,3510218982.jpg#4r1c,A man,practices,boxing,A man,is,bowling
contradiction,A girl paddles a canoe.,a person is paddling a car,431018958.jpg#4r1c,A girl,paddles,a canoe,a person,is paddling,a car
contradiction,a band performing at a show.,The band members are too hungry.,48908313.jpg#3r1c,a band,performing,at a show,The band members,are,too hungry
contradiction,A man leans against a table.,A man is sitting on a chair.,4410033566.jpg#4r1c,A man,leans,against a table,A man,is sitting,on a chair
entailment,Three girls playing volleyball.,girls playing volleyball,6188880632.jpg#4r1e,Three girls,playing,volleyball,girls,playing,volleyball
contradiction,A child is playing in the sand.,A man is playing in the sand.,29813421.jpg#4r1c,A child,is playing,in the sand,A man,is playing,in the sand
entailment,A dog plays on the grass.,An animal is on the grass.,888517718.jpg#4r1e,A dog,plays,on the grass,An animal,is,on the grass
neutral,A gentleman listening to earphones.,A boy is listening to music.,3020581544.jpg#4r1n,A gentleman,listening,to earphones,A boy,is listening,to music
neutral,Three people sing into a microphone.,Three people sing karaoke together.,82176267.jpg#3r5n,Three people,sing,into a microphone,Three people,sing together,karaoke
entailment,a small child pondering a drawing,A child looking at a drawing.,3992847227.jpg#4r1e,a small child,pondering,a drawing,A child,looking,at a drawing
contradiction,2 girls working at a restaurant.,Two men work at the bar.,463246331.jpg#4r1c,2 girls,working,at a restaurant,Two men,work,at the bar
entailment,A dog attacking a guy.,A dog is attacking a guy,2335634931.jpg#4r1e,A dog,attacking,a guy,A dog,is attacking,a guy
contradiction,A band is practicing their routine.,A band is tuning up their instruments.,432869272.jpg#2r1c,A band,is practicing,their routine,A band,is tuning up,their instruments
neutral,A man is reading a small book.,The man is reading about cars.,1187077747.jpg#2r1n,A man,is reading,a small book,The man,is reading,about cars
entailment,A construction crew working high up on a scaffolding.,a crew is way high and not ina  good way,6893619011.jpg#1r1e,A construction crew,working high up,on a scaffolding,a crew,is,way high
neutral,Two children playing in a field.,The children are playing tag.,2597958208.jpg#3r1n,Two children,playing,in a field,The children,are playing,tag
entailment,Two boys play outside a building.,Two boys playing outside.,3019667009.jpg#4r1e,Two boys,play,outside a building,Two boys,playing,outside
entailment,A woman is eating something in public.,The women is in public.,165703421.jpg#4r5e,A woman,is eating,something in public,The women,is,in public
neutral,A frown gathered on his brow.,He was disappointed.,125701n,A frown,gathered,on his brow,He,was,disappointed
entailment,The constructions workers are smoothing out freshly poured concrete.,The fresh poured concrete has to be smoothed out by the workers,24187380.jpg#0r1e,The constructions workers,are smoothing out,freshly poured concrete,The fresh,poured,concrete
neutral,A black dog running into the water.,A dog  is ready to swim.,1470132731.jpg#3r1n,A black dog,running,into the water,A dog,is,ready to swim
contradiction,I forgot about the other.,I remembered everything.,124761c,I,forgot,about the other,I,remembered,everything
contradiction,Bond rejected this advice.,Bond gladly accepted this advice.,125747c,Bond,rejected,this advice,Bond,gladly accepted,this advice
contradiction,a boy enjoys a rain shower.,A girl enjoys the snow.,1317292658.jpg#4r2c,a boy,enjoys,a rain shower,A girl,enjoys,the snow
entailment,A couple kids adventurously climb a sculpture.,Children are playing on a sculpture.,4193302193.jpg#4r2e,A couple kids,adventurously climb,a sculpture,Children,are playing,on a sculpture
entailment,An older man walks by Bloomberg headquarters.,The man is walking in a city.,4813608480.jpg#3r1n,An older man,walks,by Bloomberg headquarters,The man,is walking,in a city
entailment,A young girl is walking down a beach.,The girl is young,3152757107.jpg#3r1e,A young girl,is walking,down a beach,The girl,is,young
neutral,Jon slapped him.,Jon was angry with him.,8963n,Jon,slapped,him,Jon,was,angry with him
neutral,A young girl wears a butterfly costume.,A girl wears a colorful costume.,4271121531.jpg#3r2n,A young girl,wears,a butterfly costume,A girl,wears,a colorful costume
entailment,Six musicians play their various instruments.,Six people have gathered to play music,5079930983.jpg#3r1e,Six musicians,play,their various instruments,Six people,have gathered,to play music
entailment,Greuze knocked on the door.,It was Greuze who knocked on the door.,123899e,Greuze,knocked,on the door,It,was,Greuze
entailment,Two men exercise on the beach.,Two men work out on the beach.,3552142982.jpg#4r1e,Two men,exercise,on the beach,Two men,work out,on the beach
entailment,two male guitarist doing a handshake.,Two men shaking hands.,4614813437.jpg#2r1e,two male guitarist,doing,a handshake,Two men,shaking,hands
entailment,A couple is walking in a building.,They are walking into the building.,4450821292.jpg#4r3e,A couple,is walking,in a building,They,are walking,into the building
entailment,I began thinking madly.,I began using my brain wildly.,132978e,I,began,thinking madly,I,began using wildly,my brain
entailment,People walking down some stairs.,People are walking around.,4856939861.jpg#4r1e,People,walking,down some stairs,People,are walking,around
entailment,Two people standing on a porch.,The people are outside.,3728164558.jpg#3r1e,Two people,standing,on a porch,The people,are,outside
entailment,Four office workers are working on a project.,Four workers collaborating on a project.,287465694.jpg#2r1e,Four office workers,are working,on a project,Four workers,collaborating,on a project
entailment,a large woman stands in the street.,A woman is standing outside.,2574509968.jpg#3r1e,a large woman,stands,in the street,A woman,is standing,outside
neutral,"Nobody would have known her.""",Not many people knew her.,19951n,Nobody,would have known,her,Not many people,knew,her
neutral,A dog is being sprayed with water.,The dog is getting a bath.,3686924335.jpg#3r2n,A dog,is being sprayed,with water,The dog,is getting,a bath
contradiction,Two people are walking along the beach,A man kisses his mother.,2604332654.jpg#4r1c,Two people,are walking,along the beach,A man,kisses,his mother
neutral,A kid is holding a rubber mallet.,The kid is a boy.,2804904604.jpg#4r1n,A kid,is holding,a rubber mallet,The kid,is,a boy
contradiction,"She was, unsurprisingly, Russian.",She was from China.,55022c,She,was unsurprisingly,Russian,She,was,from China
contradiction,A brown dog is shaking off the snow.,A white dog is swimming.,2315807231.jpg#4r1c,A brown dog,is shaking off,the snow,A white dog,is,swimming
entailment,Blond-haired couple posing for picture.,A couple takes a picture.,1141644104.jpg#3r5e,Blond-haired couple,posing,for picture,A couple,takes,a picture
neutral,A mother is feeding two infants.,woman had twins,218610963.jpg#2r1n,A mother,is feeding,two infants,woman,had,twins
neutral,Several children are standing near goats.,The children are siblings.,324450575.jpg#3r1n,Several children,are standing,near goats,The children,are,siblings
contradiction,Two men wait for the subway.,The men are boarding an airplane.,3450135702.jpg#4r1c,Two men,wait,for the subway,The men,are boarding,an airplane
entailment,People wading in a river.,the people go in the river,219301553.jpg#4r1e,People,wading,in a river,the people,go,in the river
entailment,People are flying kite on a beach.,people are at the beach,6164245162.jpg#4r1e,People,are flying kite,on a beach,people,are,at the beach
contradiction,A group participating in water sports.,A group playing soccer.,4775126389.jpg#4r1c,A group,participating,in water sports,A group,playing,soccer
entailment,Your query involves some interesting concepts.,Your question consists of interesting thoughts.,85436e,Your query,involves,some interesting concepts,Your question,consists,of interesting thoughts
contradiction,"Children cluster together, toting their luggage.",Children are fighting a dragon.,2115525592.jpg#3r1c,Children,cluster together toting,their luggage,Children,are fighting,a dragon
neutral,An artist posing with his work,The work is complete.,96669857.jpg#4r1n,An artist,posing,with his work,The work,is,complete
entailment,Girl giving school presentation.,A girl is giving a presentation.,2572667907.jpg#3r1e,Girl,giving,school presentation,A girl,is giving,a presentation
contradiction,A man paints an orange wall.,A dog is swimming in a river.,2565511567.jpg#4r1c,A man,paints,an orange wall,A dog,is swimming,in a river
entailment,People overlooking a scenic landscape.,People are outdoors.,4686887586.jpg#3r1e,People,overlooking,a scenic landscape,People,are,outdoors
entailment,A man works on installing a floor.,The man is working on the floor.,3383055716.jpg#3r1e,A man,works on installing,a floor,The man,is working,on the floor
contradiction,A person underwater using a camera.,The person is riding a horse,171211612.jpg#3r1c,A person underwater,using,a camera,The person,is riding,a horse
entailment,Window washers cleaning off huge glass window.,Workers clean up a window,1807463181.jpg#3r1e,Window washers,cleaning off,huge glass window,Workers,clean up,a window
contradiction,A biker fixes his bicycle,The biker is riding the bike.,2842122575.jpg#4r1c,A biker,fixes,his bicycle,The biker,is riding,the bike
neutral,that that starts tomorrow night,The concert starts tomorrow night.,79277n,that,starts,tomorrow night,The concert,starts,tomorrow night
contradiction,Three elderly women walking from behind.,three women sit in a field,1482960952.jpg#3r3c,Three elderly women,walking,from behind,three women,sit,in a field
contradiction,Cute little kids pretending to get married.,Ugly children pretending to get divorced.,7425257042.jpg#4r3c,Cute little kids,pretending,to get married,Ugly children,pretending,to get divorced
contradiction,Two men are wrestling in an office.,The two men are wrestling with the WWF.,3275241472.jpg#4r1c,Two men,are wrestling,in an office,The two men,are wrestling,with the WWF
entailment,kid eating pasta,The kid is human.,2521878609.jpg#4r1e,kid,eating,pasta,The kid,is,human
contradiction,"He was shielding Mademoiselle Cynthia.""",Mademoiselle Cynthia was shielding him.,26331c,He,was shielding,Mademoiselle Cynthia,Mademoiselle Cynthia,was shielding,him
neutral,A boy is covered with marker.,The boy has a marker.,1352398363.jpg#4r1n,A boy,is covered,with marker,The boy,has,a marker
contradiction,Black children are holding illegible signs.,The signs are legible,542389533.jpg#4r1c,Black children,are holding,illegible signs,The signs,are,legible
contradiction,Older woman holding a young boy.,Old woman is holding a young girl.,4088616577.jpg#4r1c,Older woman,holding,a young boy,Old woman,is holding,a young girl
contradiction,They were common.,They were rare.,55344c,They,were,common,They,were,rare
neutral,A man showing his ten fingers.,A guy is at the doctors,4803984649.jpg#4r1n,A man,showing,his ten fingers,A guy,is,at the doctors
neutral,A hiker ascends a snowy hill.,The hiker is 100 years old.,3745451546.jpg#4r1n,A hiker,ascends,a snowy hill,The hiker,is,100 years old
neutral,A young girl is showing off a craft.,A girl is showing a boat.,7024548595.jpg#3r1n,A young girl,is showing off,a craft,A girl,is showing,a boat
neutral,Orr's roads were rather windy.,The roads curved around the mountain.,90615n,Orr's roads,were,rather windy,The roads,curved,around the mountain
contradiction,He panicked for a moment.,He remained calm.,79931c,He,panicked,for a moment,He,remained,calm
entailment,A boy chasing a baseball.,The boy is outside.,2460823604.jpg#4r4e,A boy,chasing,a baseball,The boy,is,outside
contradiction,A woman showing off her red shoes.,the woman is asleep,4937987953.jpg#4r1c,A woman,showing off,her red shoes,the woman,is,asleep
entailment,Two men are kneeling on a sidewalk.,Two guys are outside.,2888499869.jpg#4r1e,Two men,are kneeling,on a sidewalk,Two guys,are,outside
contradiction,we have too many administrators,We have just enough administrators.,6991c,we,have,too many administrators,We,have,just enough administrators
entailment,A mother is feeding two infants.,woman feeds babies,218610963.jpg#2r1e,A mother,is feeding,two infants,woman,feeds,babies
entailment,Girls are playing volleyball.,Kids are playing volleyball.,2468906010.jpg#4r1e,Girls,are playing,volleyball,Kids,are playing,volleyball
entailment,Ca'daan recognized the sword.,The sword was recognized by Ca'daan.,15710e,Ca'daan,recognized,the sword,The sword,was recognized,by Ca'daan
contradiction,Children getting picked up from sports practice.,a man playing sports,403844559.jpg#4r1c,Children,getting picked up,from sports practice,a man,playing,sports
contradiction,A band entertaining the crowd.,Folk singer addressing crowd of protesters.,21225351.jpg#4r1c,A band,entertaining,the crowd,Folk singer,addressing,crowd of protesters
neutral,California running back is taking a hand off.,the running back is playing football,4962649156.jpg#3r1n,California running back,is taking,a hand off,the running back,is playing,football
contradiction,Two young men are having good time.,two girls bake towgether,162967671.jpg#4r5c,Two young men,are having,good time,two girls,bake,towgether
contradiction,A big dog shakes dry grass off.,The dog is sleeping on his bed.,2279945145.jpg#4r1c,A big dog,shakes off,dry grass,The dog,is sleeping,on his bed
neutral,"As he did, she gasped.",She gasped when he jumped.,94275n,she,gasped,As he did,She,gasped,when he jumped
neutral,A small boy looking at the camera.,A child smiles for a photo.,759015118.jpg#3r1n,A small boy,looking,at the camera,A child,smiles,for a photo
contradiction,Woman makes a gingerbread house.,A woman eating gingerbread.,2081033707.jpg#4r1c,Woman,makes,a gingerbread house,A woman,eating,gingerbread
neutral,It was indeed until 1869.,It lasted for ten years.,129947n,It,was indeed,until 1869,It,lasted,for ten years
neutral,Poirot looked at her keenly. ,Poirot was suspicious. ,41706n,Poirot,looked keenly,at her,Poirot,was,suspicious
entailment,two men playing a saxophone.,men play music,7616312438.jpg#3r1e,two men,playing,a saxophone,men,play,music
entailment,Bond does not take bribes!,Bond does not accept illegal pay offs.,39254e,Bond,does not take,bribes,Bond,does not accept,illegal pay offs
entailment,A little boy wandering through a forest.,The little boy is in a forest,5921995766.jpg#4r1e,A little boy,wandering,through a forest,The little boy,is,in a forest
contradiction,Two asian females go walking.,The females are mountain climbing.,1384292980.jpg#2r3c,Two asian females,go,walking,The females,are,mountain climbing
entailment,some people riding an old bus,people riding a bus,3357194782.jpg#4r1e,some people,riding,an old bus,people,riding,a bus
contradiction,An audience sits in chairs.,The audience is leaving the theater.,2521554403.jpg#4r1c,An audience,sits,in chairs,The audience,is leaving,the theater
entailment,She started to walk away.,She began to walk the other way. ,69215e,She,started to walk,away,She,began to walk,the other way
neutral,Couple being married in a church.,They are happy,2772946659.jpg#4r1n,Couple,being married,in a church,They,are,happy
entailment,Two were most prominent.,There was a pair that stuck out the most.,49239e,Two,were,most prominent,a pair,stuck out,the most
neutral,A woman is examining her bike seat.,The woman just fixed her bike seat.,4887180035.jpg#4r1n,A woman,is examining,her bike seat,The woman,just fixed,her bike seat
entailment,Two dogs play in the snow.,dogs playing in the snow,399679638.jpg#3r3e,Two dogs,play,in the snow,dogs,playing,in the snow
entailment,A young girl sits on a rock.,A girl is sitting on a rock.,137306998.jpg#4r1e,A young girl,sits,on a rock,A girl,is sitting,on a rock
entailment,Two men climb a large rock.,Adults climb a rock.,45935254.jpg#4r1e,Two men,climb,a large rock,Adults,climb,a rock
contradiction,A man sitting against wood paneling.,A woman sitting against wood paneling.,2680852294.jpg#4r1c,A man,sitting,against wood paneling,A woman,sitting,against wood paneling
neutral,Children playing checkers.,children learn to play a board game,1463072715.jpg#4r5n,Children,playing,checkers,children,learn to play,a board game
contradiction,a dog pounces into the water.,A dog sitting in grass.,2541104331.jpg#4r1c,a dog,pounces,into the water,A dog,sitting,in grass
contradiction,I should have myself.,I should not have myself.,73841c,I,should have,myself,I,should not have,myself
contradiction,People walking down a street.,People are walking down a beach.,4447163714.jpg#4r1c,People,walking,down a street,People,are walking,down a beach
neutral,A blond girl unwraps a present.,A blonde tears open a wrapped package.,1578427672.jpg#4r1n,A blond girl,unwraps,a present,A blonde tears,open,a wrapped package
neutral,tiger woods about to make a putt,Tiger woods is outside.,1122177096.jpg#4r5n,tiger woods,about to make,a putt,Tiger woods,is,outside
entailment,A man walking while holding roses.,A MAN IS CARRYING FLOWERS.,4777133573.jpg#4r1e,A man,walking,while holding roses,A MAN,IS,CARRYING FLOWERS
neutral,The boat is white,The boat has one color.,vg_len46r4n,The boat,is,white,The boat,has,one color
neutral,Here we are.,We arrived to the school.,13055n,Here,are,we,We,arrived,to the school
neutral,An outside market is packed with people.,The people are buying flowers,4578792667.jpg#2r1n,An outside market,is packed,with people,The people,are buying,flowers
entailment,A man is jumping on the beach.,He is outdoors,2347251375.jpg#4r1e,A man,is jumping,on the beach,He,is,outdoors
entailment,This is not an antitrust violation.,This does not violate the antitrust.,86512e,This,is not,an antitrust violation,This,does not violate,the antitrust
entailment,Two people cleaning windows.,A window being cleaned by two people,381014058.jpg#4r1e,Two people,cleaning,windows,A window,being cleaned,by two people
entailment,A young child is petting an animal.,A kid caresses an animal.,1410585992.jpg#4r2e,A young child,is petting,an animal,A kid,caresses,an animal
entailment,Mary Cavendish was standing in the doorway. ,The doorway was big enough for Mary Cavendish to stand in it.,29187e,Mary Cavendish,was standing,in the doorway,Mary Cavendish,to stand,in it
entailment,A wet dog is splashing through shallow water.,Dogs play in the water.,3150380412.jpg#1r1e,A wet dog,is splashing,through shallow water,Dogs,play,in the water
neutral,His self-control was astonishing. ,His self-control is unparalleled.,70667n,His self-control,was,astonishing,His self-control,is,unparalleled
contradiction,A man is making pretzels.,The man is eating a hot dog.,2046333894.jpg#4r1c,A man,is making,pretzels,The man,is eating,a hot dog
neutral,A person scales a rock.,A person scales the mountain,406642021.jpg#4r1n,A person,scales,a rock,A person,scales,the mountain
contradiction,Two dogs wade in the water.,Two dogs are playing in a forest.,2220175999.jpg#4r1c,Two dogs,wade,in the water,Two dogs,are playing,in a forest
contradiction,The pistol was alien to Ca'daan.,Ca'daan was familiar with the pistol.,108898c,The pistol,was,alien to Ca'daan,Ca'daan,was familiar with,the pistol
neutral,A tan dog jumps into water.,A bulldog jumps in water.,925491651.jpg#4r1n,A tan dog,jumps,into water,A bulldog,jumps,in water
entailment,Construction workers are standing behind a fence.,These men are behind a fence,462882962.jpg#4r1e,Construction workers,are standing,behind a fence,These men,are,behind a fence
entailment,A girl laughs while playing outside.,Girls gathered in outdoor and enjoying,2896298341.jpg#3r1e,A girl,laughs,while playing outside,Girls,gathered,in outdoor
